CLP,USD,Chilean Peso,0.001340303,9/1/2020,8:05:33,,,,,,,,,,,,
BIF,USD,Burundi Franc,0.000542859,9/1/2020,8:05:33,,,,,,,,,,,,
BMD,USD,Bermudian Dollar,1.047668937,9/1/2020,8:05:33,,,,,,,,,,,,
BND,USD,Brunei Dollar,0.772021925,9/1/2020,8:05:33,,,,,,,,,,,,
BOB,USD,Bolivian Boliviano,0.15361691,9/1/2020,8:05:33,,,,,,,,,,,,
BRL,USD,Brazilian Real,0.193434822,9/1/2020,8:05:33,,,,,,,,,,,,
BSD,USD,Bahamian Dollar,1.047668937,9/1/2020,8:05:33,,,,,,,,,,,,
BTN,USD,Bhutan Ngultram,0.014301855,9/1/2020,8:05:33,,,,,,,,,,,,
KWD,USD,Kuwaiti Dinar,3.361909565,9/1/2020,8:05:33,,,,,,,,,,,,
BZD,USD,Belize Dollar,0.517678729,9/1/2020,8:05:33,,,,,,,,,,,,
OMR,USD,Omani Rial,2.662690382,9/1/2020,8:05:33,,,,,,,,,,,,
PKR,USD,Pakistan Rupee,0.006228259,9/1/2020,8:05:33,,,,,,,,,,,,
CDF,USD,Congolese Franc,0.000578566,9/1/2020,8:05:33,,,,,,,,,,,,
COP,USD,Colombian Peso,0.000280198,9/1/2020,8:05:33,,,,,,,,,,,,
CRC,USD,Costa Rican Colon,0.001750179,9/1/2020,8:05:33,,,,,,,,,,,,
QAR,USD,Qatari Rial,0.280749038,9/1/2020,8:05:33,,,,,,,,,,,,
CUP,USD,Cuban Peso,1.014198783,9/1/2020,8:05:33,,,,,,,,,,,,
CVE,USD,Cape Verde Escaudo,0.01137139,9/1/2020,8:05:33,,,,,,,,,,,,
DJF,USD,Djibouti Franc,0.00591716,9/1/2020,8:05:33,,,,,,,,,,,,
DOP,USD,Dominican Peso,0.017914726,9/1/2020,8:05:33,,,,,,,,,,,,
DZD,USD,Algerian Dinar,0.00812942,9/1/2020,8:05:33,,,,,,,,,,,,
ERN,USD,Eritrea Nakfa,0.071736011,9/1/2020,8:05:33,,,,,,,,,,,,
JOD,USD,Jordanian Dinar,1.457301078,9/1/2020,8:05:33,,,,,,,,,,,,
KES,USD,Kenyan Shilling,0.009420631,9/1/2020,8:05:33,,,,,,,,,,,,
ETB,USD,Ethiopia Birr,0.02854036,9/1/2020,8:05:33,,,,,,,,,,,,
GEL,USD,Georgian Lari,0.341168844,9/1/2020,8:05:33,,,,,,,,,,,,
GMD,USD,Gambian Dalasi,0.020986359,9/1/2020,8:05:33,,,,,,,,,,,,
GNF,USD,Guinea Republic Franc,0.000109569,9/1/2020,8:05:33,,,,,,,,,,,,
GTQ,USD,Guatemalan Quetzal,0.135884335,9/1/2020,8:05:33,,,,,,,,,,,,
PHP,USD,Philippine Peso,0.02117962,9/1/2020,8:05:33,,,,,,,,,,,,
PLN,USD,Polish Zloty,0.276908592,9/1/2020,8:05:33,,,,,,,,,,,,
GYD,USD,Guyana Dollar,0.004950495,9/1/2020,8:05:33,,,,,,,,,,,,
HNL,USD,Honduras Lempira,0.041956868,9/1/2020,8:05:33,,,,,,,,,,,,
HRK,USD,Croatian Kuna,0.164695807,9/1/2020,8:05:33,,,,,,,,,,,,
SYP,USD,Syrian Pound,0.000807483,9/1/2020,8:05:33,,,,,,,,,,,,
HTG,USD,Haitian Gourde,0.009524263,9/1/2020,8:05:33,,,,,,,,,,,,
IRR,USD,Iranian Rial,2.41E-05,9/1/2020,8:05:33,,,,,,,,,,,,
JMD,USD,Jamaican Dollar,0.0070609,9/1/2020,8:05:33,,,,,,,,,,,,
KGS,USD,Kyrgyzstan Som,0.013420477,9/1/2020,8:05:33,,,,,,,,,,,,
KHR,USD,Cambodia Riel,0.000261233,9/1/2020,8:05:33,,,,,,,,,,,,
KMF,USD,Comoros Frans,0.002483238,9/1/2020,8:05:33,,,,,,,,,,,,
KPW,USD,North Korean Won,0.007801529,9/1/2020,8:05:33,,,,,,,,,,,,
KYD,USD,Cayman Island Dollar,1.272750414,9/1/2020,8:05:33,,,,,,,,,,,,
KZT,USD,Kazakhstan Tenge,0.002481328,9/1/2020,8:05:33,,,,,,,,,,,,
LAK,USD,Laos Kip,0.000115247,9/1/2020,8:05:33,,,,,,,,,,,,
LBP,USD,Lebanese Pound,0.000682561,9/1/2020,8:05:33,,,,,,,,,,,,
LKR,USD,Sri Lanka Rupee,0.005506002,9/1/2020,8:05:33,,,,,,,,,,,,
LSL,USD,Lesotho Malati,0.062857502,9/1/2020,8:05:33,,,,,,,,,,,,
LYD,USD,Libyan Dinar,0.785607668,9/1/2020,8:05:33,,,,,,,,,,,,
MDL,USD,Moldovan Leu,0.063495289,9/1/2020,8:05:33,,,,,,,,,,,,
MGA,USD,Madagascar Ariary,0.00027512,9/1/2020,8:05:33,,,,,,,,,,,,
MKD,USD,Macedonia Denar,0.020868114,9/1/2020,8:05:33,,,,,,,,,,,,
MMK,USD,Myanmar Kyat,0.000785035,9/1/2020,8:05:33,,,,,,,,,,,,
MOP,USD,Macau Pataca,0.131501085,9/1/2020,8:05:33,,,,,,,,,,,,
NAD,USD,Namibian Dollar,0.061155721,9/1/2020,8:05:33,,,,,,,,,,,,
NGN,USD,Nigerian Naira,0.002711717,9/1/2020,8:05:33,,,,,,,,,,,,
NIO,USD,Nicaraguan Cordoba,0.030543677,9/1/2020,8:05:33,,,,,,,,,,,,
NPR,USD,Nepalese Rupee,0.008850341,9/1/2020,8:05:33,,,,,,,,,,,,
PEN,USD,Peruvian Nuevo Sol,0.29280862,9/1/2020,8:05:33,,,,,,,,,,,,
PGK,USD,Papua New Guinea Kina,0.29836496,9/1/2020,8:05:33,,,,,,,,,,,,
PYG,USD,Paraguay Guarani,0.000151632,9/1/2020,8:05:33,,,,,,,,,,,,
RON,USD,Romanian Leu,0.252627324,9/1/2020,8:05:33,,,,,,,,,,,,
RUB,USD,Russian Rouble,0.014164507,9/1/2020,8:05:33,,,,,,,,,,,,
RWF,USD,Rwandan Franc,0.001077247,9/1/2020,8:05:33,,,,,,,,,,,,
SBD,USD,Solomon Islands Dollar,0.130737753,9/1/2020,8:05:33,,,,,,,,,,,,
SHP,USD,St. Helena Pound,1.388696014,9/1/2020,8:05:33,,,,,,,,,,,,
SLL,USD,Sierra Leone Leone,0.00011084,9/1/2020,8:05:33,,,,,,,,,,,,
SOS,USD,Somali Shilling,0.00176398,9/1/2020,8:05:33,,,,,,,,,,,,
SRD,USD,Suriname Dollar,0.141440715,9/1/2020,8:05:33,,,,,,,,,,,,
STN,USD,Sao Tomean Dobra,0.050761421,9/1/2020,8:05:33,,,,,,,,,,,,
SZL,USD,Swaziland Lilangeni,0.061932927,9/1/2020,8:05:33,,,,,,,,,,,,
TOP,USD,Tongan Pa anga,0.468230557,9/1/2020,8:05:33,,,,,,,,,,,,
TTD,USD,Trinidad and Tobago Dollar,0.153343658,9/1/2020,8:05:33,,,,,,,,,,,,
TWD,USD,Taiwanese Dollar,0.035493718,9/1/2020,8:05:33,,,,,,,,,,,,
TZS,USD,Tanzanian Shilling,0.00044287,9/1/2020,8:05:33,,,,,,,,,,,,
UGX,USD,Ugandan Shilling,0.000277459,9/1/2020,8:05:33,,,,,,,,,,,,
UYU,USD,Uruguayan Nuevo Peso,0.024564593,9/1/2020,8:05:33,,,,,,,,,,,,
UZS,USD,Uzbekistan Sum,0.000102414,9/1/2020,8:05:33,,,,,,,,,,,,
VND,USD,Vietnamese Dong,4.42E-05,9/1/2020,8:05:33,,,,,,,,,,,,
